Running for 2500.0 seconds (5000 samples at 0.5 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:03:52   2.5   0.0   1.1  96.3   0.0    1  18296   5474    0    0    0  35.00 
10:03:53   4.8   0.0   1.3  93.9   0.0    1  19556   6162    1    0    0  40.55 
10:03:53   5.3   0.0   0.8  93.9   0.0    1  19008   5660    0    0    0  28.05 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:03:54   4.7   0.0   1.4  93.9   0.0    1  18348   6336   26   11   26  32.66 
10:03:54   5.8   0.0   0.9  93.3   0.0    2  13936   4872    1    0    0  23.46 
10:03:55   5.2   0.0   1.5  93.3   0.0    1  15820   5384    1    0    3  25.32 
10:03:55   4.7   0.0   1.3  94.0   0.0    1  14976   4946    1    0    0  27.25 
10:03:56   3.7   0.0   1.1  95.2   0.0    2  15102   5154    6    4    6  34.64 
10:03:56   5.5   0.0   1.4  93.1   0.0    6  13776   4850    0    0    0  28.09 
10:03:57   3.0   0.0   1.3  95.7   0.0    1  14316   4856    0    0    0  34.54 
10:03:57   3.7   0.0   1.5  94.8   0.0    2  13068   4590    1    0    0  23.98 
10:03:58   7.2   0.0   1.4  91.4   0.0    3  13108   5078    6    4    8  18.43 
10:03:58   6.3   0.0   1.4  92.3   0.0    4  13202   4702    0    0    0  22.78 
10:03:59   3.5   0.0   1.4  95.1   0.0    2  17414   5920   19    7   19  34.33 
10:03:59   5.3   0.0   1.4  93.3   0.0    1  13450   4784    0    0    0  24.34 
10:04:00   4.1   0.0   1.1  94.8   0.0    1  17280   5500    7    4    7  33.49 
10:04:00   3.4   0.0   1.0  95.5   0.0    1  18396   5802    0    0    0  37.95 
10:04:01   3.3   0.0   0.8  95.9   0.0    1  15888   5248    0    0    1  33.24 
10:04:01   7.7   0.0   0.9  91.4   0.0    1  12198   4622    0    0    0  15.19 
10:04:02   5.7   0.0   1.5  92.8   0.0    4  15108   5060    7    4    6  36.08 
10:04:02   4.4   0.0   1.4  94.2   0.0    1  14086   4772    0    0    1  36.43 
10:04:03   2.5   0.0   0.6  96.9   0.0    1  12368   3968    0    0    0  29.78 
10:04:03   2.4   0.0   0.5  97.1   0.0    1  13328   4260    0    0    0  31.50 
10:04:04   7.0   0.0   1.7  91.2   0.1    1  20938   9296   25   11   25  39.34 
10:04:04   3.7   0.0   0.5  95.8   0.0    2  15098   6318    0    0    0  32.71 
10:04:05   3.0   0.0   0.6  96.3   0.0    1  14310   4776    0    0    0  34.14 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:04:05   3.7   0.0   0.8  95.6   0.0    5  14900   4934    0    0    0  33.44 
10:04:06  10.3   0.0   1.5  88.2   0.0    1  16468   6372    7    4    6  24.62 
10:04:06   3.9   0.0   0.5  95.6   0.0    2  16324   5432    0    0    1  36.71 
10:04:07   2.7   0.0   0.9  96.5   0.0    1  15190   5018    0    0    0  33.72 
10:04:07   1.8   0.0   0.5  97.7   0.0    3  13346   4298    0    0    2  31.31 
10:04:08   5.1   0.0   0.9  94.0   0.0    3  21376   6200    6    4    6  45.29 
10:04:08   2.5   0.0   0.8  96.7   0.0    4  15960   5030    0    0    0  32.89 
10:04:09   4.0   0.0   0.9  95.1   0.0    2  18412   5776   15    3    2  36.49 
10:04:09   2.7   0.0   0.6  96.6   0.1    1  16700   5556    5    4   17  35.11 
10:04:10   2.4   0.0   1.0  96.6   0.0    1  16400   5328    6    4    7  34.06 
10:04:10   2.6   0.0   0.4  97.1   0.0    1  13754   4586    0    0    0  32.71 
10:04:11   3.5   0.0   1.1  95.3   0.0    2  13176   4658    0    0    0  28.40 
10:04:11   5.7   0.0   2.0  92.2   0.0    1  15002   5118    0    0    0  21.17 
10:04:12   7.5   0.0   1.5  91.0   0.0    1  16378   5584    7    4    6  15.71 
10:04:12   7.2   0.0   1.4  91.4   0.0    1  18044   7152    0    0    1  30.91 
10:04:13   3.6   0.0   1.3  95.2   0.0    1  19444   5626    0    0    0  37.21 
10:04:13   4.8   0.0   1.1  94.0   0.0    1  19262   6038    0    0    0  32.27 
10:04:14   6.0   0.0   1.0  93.0   0.0    1  18018   5630    6    4    6  26.71 
10:04:14   3.2   0.0   1.1  95.7   0.0    1  23950   7052   19    7   19  37.53 
10:04:15   3.8   0.0   0.5  95.7   0.0    1  21408   6106    0    0    0  38.15 
10:04:15   3.1   0.0   1.3  95.6   0.0    2  20558   5990    1    0    0  39.81 
10:04:16   3.3   0.0   0.9  95.8   0.0    1  18734   5724    7    4    6  35.90 
10:04:16   3.0   0.0   1.0  96.0   0.0    1  18520   5514    0    0    1  34.64 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:04:17   3.6   0.0   1.0  95.4   0.0    3  19176   6038    0    0    0  37.52 
10:04:17   2.2   0.0   0.4  97.4   0.0    5  16980   5150    0    0    0  33.71 
10:04:18   4.6   0.0   1.0  94.4   0.0    3  13876   4884    6    4    6  22.40 
10:04:18   6.7   0.0   0.9  92.4   0.0    3  12860   4608    0    0    0  16.00 
10:04:19   8.5   0.0   1.6  89.8   0.1    3  16574   5852    0    0    0  26.83 
10:04:19   7.9   0.0   2.7  88.5   1.0    2  41640  11238   27   11   33  54.01 
10:04:20  65.2   0.0   8.4  25.9   0.5   26  26454  13696   42   36    6 112.16 
10:04:20  91.1   0.0   8.2   0.8   0.0   13  20270  12438    1    0    4 125.26 
10:04:21  38.4   0.0   3.8  57.2   0.6    1  31268  11180    6    3   37  79.97 
10:04:21   5.3   0.0   0.9  93.7   0.1    1  16802   5730    0    0    0  25.69 
10:04:22  16.8   0.0   5.6  77.4   0.1   18  20066   7552   41   36    6  48.09 
10:04:22  92.5   0.0   7.5   0.0   0.0   29  14560  14434    0    0    0 119.49 
10:04:23  62.2   0.0   5.8  31.9   0.0    4  22998  20848   35    8   48  99.54 
10:04:23   5.8   0.0   2.4  91.5   0.3    2  25574  13868   20    2   42  48.32 
10:04:24   5.7   0.0   1.0  92.9   0.4    3  20858   6704   11    4    6  31.59 
10:04:24  85.5   0.0  12.1   2.4   0.0   26  15918  13324   47   35    3 129.64 
10:04:25  86.8   0.0   6.2   7.0   0.0    7  16322  11914   15   10   39 113.47 
10:04:25  15.9   0.0   3.5  80.3   0.4    3  42008  11908   74   18   61  77.75 
10:04:26  10.6   0.0   1.3  87.6   0.5    2  35168   9022    9    5   43  52.68 
10:04:26   3.9   0.0   1.0  94.9   0.1    2  17006   5880    1    1    2  30.98 
10:04:27   7.7   0.0   1.5  90.4   0.4   12  20080   6604    1    1    1  24.75 
10:04:27   5.3   0.0   1.1  93.3   0.3    2  16594   5574    0    0    0  24.57 
10:04:28   7.6   0.0   1.1  90.9   0.4    3  18872   6500    7    5    7  20.67 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:04:28   5.6   0.0   1.6  92.0   0.7    4  28138   8166    2    2    2  41.37 
10:04:29  10.4   0.0   3.4  86.1   0.1   18  15490   5696   36   32    1  35.06 
10:04:29  90.9   0.0   9.1   0.0   0.0   24  11488  12162    0    0    1 121.20 
10:04:30  73.3   0.0   7.6  19.0   0.1    3  20752  11518   37   13   70 105.63 
10:04:30   7.7   0.0   3.1  88.6   0.6    3  38240   9682   62   12   63  60.34 
10:04:31   4.4   0.0   1.8  93.2   0.6    2  25102   7874    2    2    3  43.93 
10:04:31   2.4   0.0   1.0  96.3   0.3    1  16362   5602    1    1    1  35.02 
10:04:32   2.9   0.0   1.2  95.7   0.3    2  18996   5914    7    4    6  38.10 
10:04:32  65.7   0.0   9.3  24.6   0.5   21  22510  13558   35   32    0 106.70 
10:04:33  91.5   0.0   7.6   0.9   0.0   14  12378  12388    0    0    3 109.63 
10:04:33  64.1   0.0   9.0  26.8   0.1   27  18376  12520   35   32   32 105.62 
10:04:34  91.7   0.0   8.3   0.0   0.0   30  11366  12270    6    4    9 105.53 
10:04:34  65.0   0.0   8.5  26.4   0.1   19  19462  14316   48   35   46 103.31 
10:04:35  92.0   0.0   8.0   0.0   0.0   35  12278  13980   16    5    4 106.36 
10:04:35  68.3   0.0   6.4  25.1   0.1    2  22076  13232   45   16   70  94.25 
10:04:36   7.4   0.0   2.7  88.6   1.3    2  39830  11590   27    6   29  58.51 
10:04:36   3.3   0.0   1.9  94.6   0.3    1  20108   6664    1    1   21  39.93 
10:04:37   5.3   0.0   1.8  92.8   0.1    3  22456   6420   18    3    0  45.29 
10:04:37   7.8   0.0   1.0  90.7   0.5    2  30890   9258   10   10   28  54.10 
10:04:38  14.1   0.0   1.9  83.8   0.1    8  35286   9732    8    4    6  70.56 
10:04:38   8.8   0.0   1.5  88.7   0.9    3  35406   9874    8    5    8  60.54 
10:04:39   5.0   0.0   0.6  94.4   0.0    1  14684   4986    0    0    1  36.80 
10:04:39   9.2   0.0   1.5  89.3   0.0    3  13700   5314    0    0    0  24.61 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:04:40   6.4   0.0   1.4  92.2   0.0    1  17280   5740    7    4    6  39.22 
10:04:40  11.0   0.1   1.4  87.4   0.1    3  23794   9226   20    7   20  62.07 
10:04:41  11.4   0.0   1.1  87.4   0.0    2  20892  10612    0    0    0  63.05 
10:04:41   8.7   0.0   0.5  90.2   0.6    2  19752  10980    0    0    0  54.36 
10:04:42   9.5   0.0   0.4  90.2   0.0    2  16474  15612    6    4    6  56.19 
10:04:42   7.8   0.0   0.6  91.0   0.6    3  17098  10246    0    0    0  52.41 
10:04:43   9.8   0.0   0.8  89.4   0.0    3  15246  10928    2    0    3  57.35 
10:04:43   7.3   0.0   0.9  91.0   0.8    2  19262   8858    0    0    1  53.83 
10:04:44   8.8   0.0   0.9  90.3   0.0    3  18766  10036    7    4    7  55.76 
10:04:44   8.5   0.0   1.3  89.6   0.6    2  17656   9896    0    0    0  55.11 
10:04:45  10.9   0.0   1.5  87.6   0.0    2  15812  10098    0    0    0  59.47 
10:04:45  10.1   0.0   0.8  88.9   0.3    2  18962  10338   21    7   20  56.00 
10:04:46   8.7   0.0   0.5  90.8   0.0    2  17720   9708    6    4    6  55.72 
10:04:46   8.7   0.0   0.8  90.5   0.0    2  18406   7772    0    0    0  56.52 
10:04:47  11.4   0.0   0.8  87.9   0.0    2  17054  11248    1    0    1  61.29 
10:04:47   2.4   0.0   1.3  96.3   0.0    1  18368   5414    0    0    0  37.01 
10:04:48  10.2   0.0   1.8  87.9   0.1    4  23928   9362    9    4    7  61.36 
10:04:48  12.9   0.0   2.9  84.2   0.0    8  33076   9366    1    0    0  66.46 
10:04:49   5.8   0.0   0.8  93.5   0.0    1  23566   6888    0    0    2  48.06 
10:04:49   2.6   0.0   0.9  96.6   0.0    1  18016   5858    1    0    0  36.65 
10:04:50   8.3   0.0   1.5  90.2   0.0    3  18508   6114    6    4    6  17.97 
10:04:50   3.7   0.0   1.0  95.1   0.1    2  21994   7080   19    7   14  35.62 
10:04:51   2.9   0.0   1.4  95.7   0.0    2  18650   5796    1    0    5  40.27 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:04:51   4.8   0.0   1.5  93.7   0.0    1  13578   4730    0    0    0  25.75 
10:04:52   7.1   0.0   1.3  91.6   0.0    1  13522   5490    6    4    6  17.36 
10:04:52   7.1   0.0   1.5  91.4   0.0    1  14180   5078    1    0    0  15.93 
10:04:53   4.4   0.0   2.0  93.6   0.0    3  14726   5270    0    0    1  27.82 
10:04:53   4.7   0.0   2.2  93.0   0.0    1  15324   5236    0    0    2  33.55 
10:04:54   4.3   0.0   1.8  93.9   0.0    1  14494   5204    6    4    7  27.53 
10:04:54   6.1   0.0   1.4  92.5   0.0    2  15176   5084    0    0    0  21.06 
10:04:55   5.2   0.0   1.3  93.5   0.0    2  13654   5042    0    0    0  23.36 
10:04:55   7.0   0.0   2.3  90.7   0.0    2  14528   4962    0    0    0  22.14 
10:04:56   4.1   0.1   2.3  93.5   0.0    2  20612   6752   26   11   25  41.47 
10:04:56   6.2   0.0   1.8  91.9   0.1    1  15156   5150    0    0    0  22.68 
10:04:57   6.8   0.0   2.3  90.9   0.0    2  16662   7134    0    0    0  30.65 
10:04:57   4.4   0.0   1.0  94.4   0.1    1  14424   5096    1    0    0  27.74 
10:04:58   7.4   0.0   1.4  91.2   0.0    2  12910   4872    6    4    6  17.44 
10:04:58   8.6   0.0   2.1  89.2   0.0    3  17814   7274    1    0    0  33.71 
10:04:59   4.2   0.0   1.3  94.6   0.0    1  15436   6980    1    0    1  37.26 
10:04:59   4.4   0.0   1.3  94.3   0.0    2  13218   4944    0    0    0  29.93 
10:05:00   4.7   0.0   1.6  93.7   0.0    3  14894   5198    6    4    6  33.28 
10:05:00   4.9   0.0   1.4  93.7   0.0    1  12994   4814    0    0    0  25.17 
10:05:01   6.5   0.0   2.0  91.5   0.0    1  18542   6474   20    7   20  27.34 
10:05:01   3.7   0.0   1.8  94.6   0.0    2  13096   4484    0    0    0  25.31 
10:05:02   4.2   0.0   2.3  93.5   0.0    2  15458   5286    7    4    6  32.62 
10:05:02   2.3   0.0   1.4  96.3   0.0    1  13116   4678    0    0    0  33.16 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:05:03   2.0   0.0   0.9  97.1   0.0    2  13668   4700    0    0    1  32.49 
10:05:03   2.5   0.0   1.5  96.0   0.0    2  14192   4774    0    0    2  32.65 
10:05:04   8.9   0.0   2.2  88.9   0.0    2  22788  14596    8    4    7  52.48 
10:05:04   3.8   0.0   1.1  95.0   0.0    2  14758   5066    1    0    1  32.98 
10:05:05   3.0   0.0   1.3  95.7   0.0    1  14060   4708    0    0    1  34.64 
10:05:05   5.9   0.0   1.8  92.3   0.0    1  12298   4630    0    0    0  19.46 
10:05:06   8.7   0.0   2.7  88.5   0.1    7  20238   7446   27   11   26  31.45 
10:05:06   5.8   0.0   1.4  92.8   0.0    2  13332   4706    0    0    0  22.29 
10:05:07   6.4   0.0   1.7  92.0   0.0    1  13744   5018    0    0    0  23.16 
10:05:07   2.4   0.0   1.1  96.5   0.0    1  12998   4496    0    0    0  31.88 
10:05:08   4.6   0.0   1.3  94.2   0.0    4  17576   7544    6    4    8  37.01 
10:05:08   5.5   0.0   1.4  93.1   0.0    6  15232   5562    1    0    0  27.50 
10:05:09   4.4   0.0   1.9  93.6   0.0    3  16676   5492    0    0    0  40.65 
10:05:09   2.7   0.0   1.0  96.3   0.0    2  13406   4358    0    0    0  33.28 
10:05:10   3.2   0.0   1.1  95.7   0.0    3  15340   5088    7    4    6  37.49 
10:05:10   2.3   0.0   0.9  96.8   0.0    2  12926   4346    0    0    0  30.87 
10:05:11   4.7   0.0   2.3  93.1   0.0    2  18186   6498   19    7   20  39.06 
10:05:11   3.8   0.0   1.4  94.8   0.0    2  12608   4594    0    0    0  28.55 
10:05:12   6.3   0.0   1.6  92.0   0.0   10  15558   6474    6    4    6  31.95 
10:05:12   6.0   0.0   2.0  92.0   0.0    2  13112   5172    0    0    0  23.28 
10:05:13   7.1   0.0   1.3  91.6   0.0    2  14902   5718    0    0    0  33.73 
10:05:13   4.2   0.0   1.8  94.0   0.0    2  13978   4806    1    0    1  30.09 
10:05:14   3.0   0.0   1.0  95.8   0.1    1  15240   5122    7    4    7  34.76 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:05:14   2.3   0.0   1.1  96.6   0.0    1  13068   4576    0    0    0  31.38 
10:05:15   3.0   0.0   1.1  95.8   0.0    2  14358   4652    0    0    1  34.60 
10:05:15   2.4   0.0   1.4  96.2   0.0    2  13238   4476    0    0    0  34.14 
10:05:16   3.7   0.0   1.8  94.6   0.0    1  17868   6070   25   11   25  38.82 
10:05:16   3.5   0.0   0.9  95.6   0.0    3  13484   4864    1    0    0  30.90 
10:05:17   6.1   0.0   1.6  92.1   0.1    5  14492   5160    0    0    0  21.97 
10:05:17   3.3   0.0   1.0  95.7   0.0    4  13492   4622    0    0    0  29.16 
10:05:18   5.2   0.0   1.8  93.0   0.0    3  14576   4914    6    4    6  26.78 
10:05:18   6.4   0.0   1.8  91.8   0.0    2  13528   4816    1    0    1  20.96 
10:05:19   6.9   0.0   1.5  91.6   0.0    4  15734   6124    0    0    1  32.10 
10:05:19   6.6   0.0   1.9  91.5   0.0    2  13360   5020    0    0    0  19.45 
10:05:20   5.7   0.0   1.5  92.7   0.0    6  15096   5452    6    4    7  23.70 
10:05:20   6.9   0.0   2.4  90.7   0.0    3  13124   4928    0    0    0  19.37 
10:05:21   7.3   0.0   2.2  90.6   0.0    2  17570   5834   16    3    2  27.05 
10:05:21   2.7   0.0   1.5  95.8   0.0    1  15848   5496    4    4   17  35.02 
10:05:22   6.8   0.0   1.5  91.6   0.0    1  13420   4852    6    4    8  19.30 
10:05:22   6.1   0.0   1.3  92.7   0.0    2  12744   4538    0    0    0  21.09 
10:05:23   6.5   0.0   2.3  91.2   0.0    3  14564   4924    0    0    0  22.84 
10:05:23   7.4   0.0   1.5  91.1   0.0    1  14664   5166    0    0    0  20.48 
10:05:24   2.3   0.0   1.3  96.4   0.0    1  14604   4808    7    4    6  33.78 
10:05:24   2.3   0.0   0.9  96.8   0.0    1  12900   4576    0    0    0  31.74 
10:05:25   4.7   0.0   2.0  93.3   0.0    2  13052   4588    0    0    1  22.39 
10:05:25   6.4   0.0   1.4  92.2   0.0    2  12562   4626    0    0    0  18.15 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:05:26   6.9   0.0   1.8  91.2   0.1    3  15050   5170    7    4    6  22.86 
10:05:26   4.7   0.0   1.8  93.6   0.0    1  17944   6184   19    7   19  34.55 
10:05:27   7.2   0.0   1.8  91.1   0.0    2  12880   4770    0    0    0  15.20 
10:05:27   5.6   0.0   1.9  92.5   0.0    2  13292   4960    0    0    0  19.85 
10:05:28   6.7   0.0   1.9  91.4   0.0    1  13600   4916    6    4    6  21.68 
10:05:28   3.7   0.0   0.8  95.6   0.0    1  14092   5086    0    0    1  32.10 
10:05:29   4.6   0.0   1.1  94.3   0.0    2  14852   4910    1    0    0  34.18 
10:05:29   5.3   0.0   1.0  93.7   0.0    3  13050   4708    0    0    0  20.19 
10:05:30   6.5   0.0   2.0  91.5   0.0    5  14546   5138    6    4    6  21.60 
10:05:30   5.7   0.0   1.6  92.6   0.0    1  13186   4870    0    0    0  23.62 
10:05:31   6.4   0.0   1.1  92.5   0.0    1  13528   4798    1    0    0  19.42 
10:05:31   3.5   0.0   1.8  94.7   0.0    1  16962   5986   19    7   19  35.15 
10:05:32   6.8   0.0   3.1  90.1   0.0    2  17010   5684    7    4    6  28.38 
10:05:32   4.9   0.0   2.0  93.0   0.0    1  14524   5214    0    0    0  27.79 
10:05:33   4.2   0.0   1.8  94.0   0.0    2  14468   4750    0    0    0  25.22 
10:05:33   4.9   0.0   1.5  93.6   0.0    2  14858   4838    0    0    0  27.11 
10:05:34   2.8   0.0   1.0  96.2   0.0    1  15728   4900    6    4    7  34.79 
10:05:34   3.0   0.0   1.1  95.8   0.0    2  13414   4714    0    0    0  33.87 
10:05:35   7.3   0.0   1.8  90.8   0.1    1  14876   5044    0    0    0  18.88 
10:05:35   5.7   0.0   1.4  92.9   0.0    1  14254   4904    0    0    2  21.13 
10:05:36   2.5   0.0   0.8  96.7   0.0    1  13992   4676    6    4    6  31.04 
10:05:36   4.4   0.0   1.8  93.8   0.0    2  18380   7604   19    7   19  39.47 
10:05:37   2.9   0.0   1.0  96.1   0.0    2  13274   4554    0    0    1  26.80 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:05:37   4.9   0.0   1.9  93.2   0.0    2  12992   5008    0    0    0  22.60 
10:05:38   6.8   0.0   2.0  91.2   0.0    4  14116   5098    7    4    6  18.76 
10:05:38   7.4   0.0   2.3  90.3   0.0    4  15498   5562    0    0    1  19.58 
10:05:39   4.6   0.0   1.0  94.4   0.0    1  18884   5306    2    0    1  36.72 
10:05:39   2.5   0.0   1.1  96.3   0.0    3  14162   4880    0    0    0  29.84 
10:05:40   6.4   0.0   1.5  92.1   0.0    2  14290   5158    6    4    6  15.44 
10:05:40   7.2   0.0   1.3  91.6   0.0    2  14016   5214    0    0    0  17.35 
10:05:41   3.7   0.0   1.5  94.8   0.0    1  14830   4866    0    0    0  34.82 
10:05:41   3.5   0.1   1.8  94.6   0.0    1  17916   5764   19    7   19  37.64 
10:05:42   3.7   0.0   1.4  94.9   0.0    1  16286   5184    6    4    6  28.93 
10:05:42   4.9   0.0   1.0  94.1   0.0    2  15256   5304    0    0    0  25.61 
10:05:43   8.0   0.0   1.6  90.2   0.1    2  15552   5172    0    0    1  19.43 
10:05:43   3.4   0.0   1.3  95.3   0.0    1  14616   4986    0    0    0  28.04 
10:05:44   3.7   0.0   0.8  95.5   0.0    3  18654   5620    7    4    7  33.78 
10:05:44   6.8   0.0   1.7  91.5   0.0    3  15720   5476    0    0    0  16.34 
10:05:45   7.0   0.0   1.9  91.1   0.0    1  18300   5764    0    0    0  18.35 
10:05:45   3.0   0.0   0.8  96.2   0.0    1  17620   5486    0    0    0  33.54 
10:05:46   2.4   0.0   0.8  96.8   0.0    2  18474   5534    6    4    6  33.07 
10:05:46   4.3   0.0   1.4  94.3   0.0    3  21008   6196   15    3    2  40.07 
10:05:47   4.1   0.0   0.9  95.0   0.0    3  16294   5496    7    4   17  29.16 
10:05:47   7.7   0.0   1.5  90.8   0.0    2  15948   5556    0    0    1  17.94 
10:05:48   7.5   0.0   1.4  91.1   0.0    2  15634   5264    6    4    6  17.74 
10:05:48   6.9   0.0   1.4  91.8   0.0    2  16380   5830    0    0    0  20.07 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:05:49   7.3   0.0   1.5  91.2   0.0    2  19506   6080    2    0    2  23.75 
10:05:49   4.1   0.0   1.8  94.1   0.0    2  16380   5676    0    0    0  24.35 
10:05:50   6.8   0.0   1.5  91.7   0.0    5  14860   5110    6    4    6  17.75 
10:05:50   8.2   0.0   1.3  90.5   0.0    1  13804   6448    0    0    0  17.39 
10:05:51   6.7   0.0   1.5  91.8   0.0    1  14272   5028    0    0    0  17.47 
